,artists,education,knowledge,school,science,songs,teach,teacher
3831,Juvenile,0,0,0,0,Welcome 2 Tha Section,0,0
3832,Juvenile,0,0,0,0,Welcome 2 the Nolia,0,0
3833,Juvenile,0,0,0,0,What U Scared 4,0,0
3834,Juvenile,0,0,2,0,What's Happenin',0,0
3836,Juvenile,0,0,0,0,Who's Ya Daddy,0,0
3851,Kanye West,0,0,0,0,Bring Me Down,0,0
3837,Juvenile,0,0,0,0,Why Not,0,0
3838,Kanye West,0,0,0,0,Addiction,0,0
3839,Kanye West,0,0,0,0,All Falls Down,0,0
3840,Kanye West,0,0,0,0,All Falls Down,0,0
3841,Kanye West,0,0,0,0,All of the Lights,0,0
3842,Kanye West,0,0,0,0,Amazing,0,0
3843,Kanye West,0,0,0,0,Bad News,0,0
3844,Kanye West,0,0,0,0,Barry Bonds,0,0
3845,Kanye West,0,0,0,0,Big Brother,0,0
3846,Kanye West,0,0,0,0,Black Skinhead,0,0
3847,Kanye West,0,0,0,0,Blame Game,0,0
3848,Kanye West,0,0,0,0,Blood on the Leaves,0,0
3849,Kanye West,0,0,0,0,Bound 2,0,0
3850,Kanye West,0,0,0,0,Breathe in Breathe Out,0,0
3751,Jedi Mind Tricks,0,0,0,0,Willing a Destruction Onto Humanity,0,0
3749,Jedi Mind Tricks,0,0,0,0,When All Light Dies,0,0
3612,Jay-Z,0,0,0,0,Threat,0,0
3654,Jean Grae,0,0,0,0,The Time Is Now,0,0
3660,Jedi Mind Tricks,0,0,0,0,A Blood Red Path,0,0
3659,Jean Grae,0,0,0,0,You Don't Want It,0,0
3658,Jean Grae,0,0,2,0,Whatever,0,0
3657,Jean Grae,0,0,0,0,What Would I Do,0,0
3656,Jean Grae,0,0,0,0,Watch Me,0,0
3655,Jean Grae,0,0,0,0,This World,0,0
3653,Jean Grae,0,0,0,0,Supa Luv,0,0
3679,Jedi Mind Tricks,0,0,0,0,Burning the Mirror,0,0
3652,Jean Grae,0,0,0,0,Style Wars,0,0
3651,Jean Grae,0,0,0,0,P.S.,0,0
3650,Jean Grae,0,0,0,0,Not Like Me,0,0
3649,Jean Grae,0,0,0,0,No Doubt,0,0
3648,Jean Grae,0,0,0,0,Love Thirst,0,0
3647,Jean Grae,0,0,0,0,Love Song,0,0
3661,Jedi Mind Tricks,0,0,0,0,A Storm of Swords,0,0
3662,Jedi Mind Tricks,0,0,0,0,And So It Burns,0,0
3663,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3664,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3665,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3666,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3667,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3668,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3669,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3670,Jedi Mind Tricks,0,0,0,0,Animal Rap,0,0
3671,Jedi Mind Tricks,0,0,0,0,As It Was in the Beginning...,0,0
3672,Jedi Mind Tricks,0,0,0,0,Before the Great Collapse,0,0
3673,Jedi Mind Tricks,0,0,0,0,Beyond the Gates of Pain,0,0
3674,Jedi Mind Tricks,0,0,0,0,Black Winter Day,0,0
3675,Jedi Mind Tricks,0,0,0,0,Blood in Blood Out,0,0
3676,Jedi Mind Tricks,0,0,0,0,Blood Reign,0,0
3677,Jedi Mind Tricks,0,0,0,0,Bloodborn Enemy,0,0
3646,Jean Grae,0,0,0,0,Live 4 U,0,0
3645,Jean Grae,0,0,0,0,Knock,0,0
3644,Jean Grae,0,0,0,0,Going Crazy,0,0
3627,Jay-Z,0,0,0,0,Who You Wit II,0,0
3613,Jay-Z,0,0,0,0,Tom Ford,0,0
3614,Jay-Z,0,0,0,0,Trouble,0,0
3615,Jay-Z,0,0,0,0,U Don't Know,0,0
3616,Jay-Z,0,0,0,0,U Don't Know,0,0
3617,Jay-Z,0,0,0,0,U Don't Know,0,0
3618,Jay-Z,0,0,0,0,Venus vs. Mars,0,0
3619,Jay-Z,0,0,0,0,Versus,0,0
3620,Jay-Z,0,0,0,0,Watch Me,0,0
3621,Jay-Z,0,0,0,0,We Got Em Goin',0,0
3622,Jay-Z,0,0,0,0,What More Can I Say,0,0
3623,Jay-Z,0,0,0,0,What They Gonna Do,0,0
3624,Jay-Z,0,0,0,0,What We Talkin' About,0,0
3625,Jay-Z,0,0,0,0,Where Have You Been,3,0
3626,Jay-Z,0,0,0,0,Where I'm From,0,0
3628,Jay-Z,0,0,0,0,Why I Love You,0,0
3643,Jean Grae,0,0,0,0,Gods Gift,0,0
3629,Jay-Z,0,0,0,0,You Must Love Me,0,0
3630,Jay-Z,0,0,0,0,"You, Me, Him and Her",0,0
3631,Jay-Z,0,0,0,0,Young Forever,0,0
3632,Jean Grae,0,0,0,0,2-32's,0,0
3633,Jean Grae,0,0,0,0,A-Alikes,0,0
3634,Jean Grae,0,0,0,0,Billy Killer,0,0
3635,Jean Grae,0,0,0,0,Block Party,0,0
3636,Jean Grae,0,0,0,0,Desperada,0,0
3637,Jean Grae,0,0,0,0,Don't Rush Me,0,0
3638,Jean Grae,0,0,0,0,Don't Rush Me,0,0
3639,Jean Grae,0,0,0,0,Fade Out,0,0
3640,Jean Grae,0,0,0,0,Fyre Blazer,0,0
3641,Jean Grae,0,0,0,0,Get It,0,0
3642,Jean Grae,0,0,0,0,Give It Up,0,0
3678,Jedi Mind Tricks,0,0,0,0,Books of Blood: The Coming of Tan,0,0
3680,Jedi Mind Tricks,0,0,0,0,Butcher Knife Bloodbath,0,0
3748,Jedi Mind Tricks,0,0,0,0,What's Really Good,0,0
3724,Jedi Mind Tricks,0,0,0,0,Speech Cobras,0,0
3730,Jedi Mind Tricks,0,0,0,0,The Apostle's Creed,0,0
3729,Jedi Mind Tricks,0,0,0,0,The Age of Sacred Terror,0,0
3728,Jedi Mind Tricks,0,0,0,0,Terror,0,0
3727,Jedi Mind Tricks,0,0,0,0,Target Practice,0,0
3726,Jedi Mind Tricks,0,0,0,0,Suicide,0,0
3725,Jedi Mind Tricks,0,0,0,0,Street Lights,0,0
3723,Jedi Mind Tricks,0,0,0,0,Souls from the Streets,0,0
3681,Jedi Mind Tricks,0,0,0,0,Carnival of Souls,0,0
3722,Jedi Mind Tricks,0,0,0,0,Shadow Business,0,0
3721,Jedi Mind Tricks,0,0,0,0,Serenity in Murder,0,0
3720,Jedi Mind Tricks,0,0,0,0,Seance of Shamans,0,0
3719,Jedi Mind Tricks,0,0,0,0,Scars of the Crucifix,0,0
3718,Jedi Mind Tricks,0,0,0,0,Saviorself,0,0
3717,Jedi Mind Tricks,0,0,0,0,Sacrifice,0,0
3731,Jedi Mind Tricks,0,0,0,0,The Deer Hunter,0,0
3732,Jedi Mind Tricks,0,0,0,0,The Executioners Dream,0,0
3733,Jedi Mind Tricks,0,0,0,0,The Immaculate Conception,0,0
3734,Jedi Mind Tricks,0,0,0,0,The Philosophy of Horror,0,0
3735,Jedi Mind Tricks,0,0,0,0,The Rage of Angels,0,0
3736,Jedi Mind Tricks,0,0,0,0,The Sacrilege of Fatal Arms,0,0
3737,Jedi Mind Tricks,0,0,0,0,The Winds of War,0,0
3738,Jedi Mind Tricks,0,0,0,0,The Wolf,0,0
3739,Jedi Mind Tricks,0,0,0,0,The Worst,0,0
3740,Jedi Mind Tricks,0,0,0,0,Tibetan Black Magicians,0,0
3741,Jedi Mind Tricks,0,0,0,0,Trail of Lies,0,0
3742,Jedi Mind Tricks,0,0,0,0,Trinity,0,0
3743,Jedi Mind Tricks,0,0,0,0,Tug of War,0,0
3744,Jedi Mind Tricks,0,0,0,0,Uncommon Valor: A Vietnam Story,0,0
3745,Jedi Mind Tricks,0,0,0,0,Verses of the Bleeding,0,0
3746,Jedi Mind Tricks,0,0,0,0,Walk With Me,0,0
3747,Jedi Mind Tricks,0,0,0,0,Weapon of Unholy Wrath,0,0
3716,Jedi Mind Tricks,0,0,0,0,Rise of the Machines,0,0
3715,Jedi Mind Tricks,0,0,0,0,Retaliation,0,0
3714,Jedi Mind Tricks,0,0,0,0,Razorblade Salvation,0,0
3696,Jedi Mind Tricks,0,0,0,0,Heavenly Divine,0,0
3682,Jedi Mind Tricks,0,0,0,0,Chalice,0,0
3683,Jedi Mind Tricks,0,0,0,0,Chinese Water Torture,0,0
3684,Jedi Mind Tricks,0,0,0,0,Communion: The Crop Circle Thesis,0,0
3685,Jedi Mind Tricks,0,0,0,0,Contra,0,0
3686,Jedi Mind Tricks,0,0,0,0,Deadly Melody,0,0
3687,Jedi Mind Tricks,0,0,0,0,Death March,0,0
3688,Jedi Mind Tricks,0,0,0,0,Death Messiah,0,0
3689,Jedi Mind Tricks,0,0,0,0,Deathbed Doctrine,0,0
3690,Jedi Mind Tricks,0,0,0,0,Design in Malice,0,0
3691,Jedi Mind Tricks,0,0,0,0,F**k Ya Life,0,0
3692,Jedi Mind Tricks,0,0,0,0,Genghis Khan,0,0
3693,Jedi Mind Tricks,0,0,0,0,Get This Low,0,0
3694,Jedi Mind Tricks,0,0,0,0,Godflesh,0,0
3695,Jedi Mind Tricks,0,0,0,0,Gutta Music,0,0
3697,Jedi Mind Tricks,0,0,0,0,Heavy Artillery,0,0
3713,Jedi Mind Tricks,0,0,0,0,Raw Is War 2003,0,0
3698,Jedi Mind Tricks,0,0,0,0,Heavy Metal Kings,0,0
3699,Jedi Mind Tricks,0,0,0,0,I Against I,0,0
3700,Jedi Mind Tricks,0,0,0,0,I Who Have Nothing,0,0
3702,Jedi Mind Tricks,0,0,0,0,Kublai Khan,0,0
3703,Jedi Mind Tricks,0,0,0,0,Monolith,0,0
3704,Jedi Mind Tricks,0,0,0,0,Muerte,0,0
3705,Jedi Mind Tricks,0,0,0,0,Nada Cambia,0,0
3706,Jedi Mind Tricks,0,0,0,0,Neva Antiquated,0,0
3707,Jedi Mind Tricks,0,0,0,0,Omnicron,0,0
3708,Jedi Mind Tricks,0,0,0,0,On the Eve of War,0,0
3709,Jedi Mind Tricks,0,0,0,0,On the Eve of War,0,0
3710,Jedi Mind Tricks,0,0,0,0,Onetwothree,0,0
3711,Jedi Mind Tricks,0,0,0,0,Outlive the War,0,0
3712,Jedi Mind Tricks,0,0,0,0,Put Em in the Grave,0,0
2227,E-40,0,0,0,0,Keep Pimpin',0,0
2224,E-40,0,0,2,0,Jump My Bone,0,0
2225,E-40,0,0,0,0,Just Fuckin,0,0
740,Bone Thugs-n-Harmony,0,0,0,0,100-K,0,0
746,Bone Thugs-n-Harmony,0,0,0,0,All Original,0,0
745,Bone Thugs-n-Harmony,0,0,0,0,A Thug Soldier Conversation,0,0
744,Bone Thugs-n-Harmony,0,0,0,0,9mm,0,0
743,Bone Thugs-n-Harmony,0,0,0,0,7 Sign,0,0
742,Bone Thugs-n-Harmony,0,0,0,0,2 Glocks,0,0
741,Bone Thugs-n-Harmony,0,0,0,0,1st of tha Month,0,0
739,Bone Thugs-n-Harmony,0,0,0,0,"1, 2, 3",0,0
730,Blackalicious,0,0,0,0,Sleep,0,0
737,Blackalicious,0,0,0,0,World of Vibrations,0,0
736,Blackalicious,0,0,0,0,Trouble (Eve of Destruction),0,0
735,Blackalicious,0,0,0,0,The Fabulous Ones,0,0
734,Blackalicious,0,0,0,0,The Craft,0,0
733,Blackalicious,0,0,0,0,Swan Lake,0,0
732,Blackalicious,0,0,0,0,Supreme People,0,0
747,Bone Thugs-n-Harmony,0,0,0,0,All the Way,0,0
748,Bone Thugs-n-Harmony,0,0,0,0,Back in the Day,0,0
749,Bone Thugs-n-Harmony,0,0,0,0,Bad Weed Blues,0,0
750,Bone Thugs-n-Harmony,0,0,0,0,Battlezone,0,0
751,Bone Thugs-n-Harmony,0,0,0,0,Blaze It,0,0
752,Bone Thugs-n-Harmony,0,0,0,0,Body Rott,0,0
753,Bone Thugs-n-Harmony,0,0,0,0,Bone Thug Soldier,0,0
754,Bone Thugs-n-Harmony,0,0,0,0,"Bone, Bone, Bone",0,0
755,Bone Thugs-n-Harmony,0,0,0,0,Bone,0,0
756,Bone Thugs-n-Harmony,0,0,0,0,Born in the Ghetto,0,0
757,Bone Thugs-n-Harmony,0,0,0,0,Buddah Lovaz,0,0
758,Bone Thugs-n-Harmony,0,0,0,0,Bump in the Trunk,0,0
759,Bone Thugs-n-Harmony,0,0,0,0,C-Town,0,0
760,Bone Thugs-n-Harmony,0,0,0,0,Can't Give It Up,0,0
761,Bone Thugs-n-Harmony,0,0,0,0,Candy Paint,0,0
762,Bone Thugs-n-Harmony,0,0,0,0,Change the World,0,0
763,Bone Thugs-n-Harmony,0,0,0,0,Cleveland Is the City,0,0
731,Blackalicious,0,0,0,0,Smithzonian Institute of Rhyme,0,0
729,Blackalicious,0,0,0,0,Sky Is Falling,0,0
695,Biz Markie,0,0,0,0,Young Girl Bluez,0,0
704,Blackalicious,0,0,0,0,Cheezit Terrorist,0,0
710,Blackalicious,0,0,0,0,Green Light: Now Begin,0,0
709,Blackalicious,0,0,0,0,First in Flight,0,0
708,Blackalicious,0,0,0,0,Do This My Way,0,0
707,Blackalicious,0,0,0,0,Deception,0,0
706,Blackalicious,0,0,0,0,Day One,0,0
705,Blackalicious,0,0,0,0,Chemical Calisthenics,2,0
703,Blackalicious,0,0,0,0,Brain Washers,0,0
728,Blackalicious,0,0,0,0,Side to Side,0,0
702,Blackalicious,0,0,0,0,Blazing Arrow,0,0
701,Blackalicious,0,0,0,0,Black Diamonds and Pearls,0,0
700,Blackalicious,0,0,0,0,Automatique,0,0
699,Blackalicious,0,0,0,0,Aural Pleasure,0,0
698,Blackalicious,0,0,0,0,As the World Turns,0,0
697,Blackalicious,0,0,0,0,40oz for Breakfast,0,0
711,Blackalicious,0,0,0,0,If I May,0,0
712,Blackalicious,0,0,0,0,Introduction: Bow and Fire,0,0
713,Blackalicious,0,0,0,0,It's Going Down,0,0
714,Blackalicious,0,0,0,0,Lotus Flower,0,0
715,Blackalicious,0,0,0,0,Lyric Fathom,0,0
716,Blackalicious,0,0,0,0,Make You Feel That Way,0,0
717,Blackalicious,0,0,0,0,Making Progress,0,0
718,Blackalicious,0,0,0,0,My Pen and Pad,0,0
719,Blackalicious,0,0,0,0,Nowhere Fast,0,0
720,Blackalicious,0,0,0,0,Paragraph President,0,0
721,Blackalicious,0,0,0,0,Passion,0,0
722,Blackalicious,0,0,0,0,Purest Love,0,0
723,Blackalicious,0,0,0,0,Reanimation,0,0
724,Blackalicious,0,0,0,0,"Rhymes for the Deaf, Dumb and Blind",0,0
725,Blackalicious,0,0,0,0,Rhythm Sticks,0,0
726,Blackalicious,0,0,0,0,Searching,0,0
727,Blackalicious,0,0,0,0,Shallow Days,0,0
764,Bone Thugs-n-Harmony,0,0,0,0,Clog up Yo Mind,0,0
765,Bone Thugs-n-Harmony,0,0,0,0,Conspiracy,0,0
766,Bone Thugs-n-Harmony,0,0,0,0,Crept and We Came,0,0
809,Bone Thugs-n-Harmony,0,0,0,0,Mo' Thug Family Tree,0,0
815,Bone Thugs-n-Harmony,0,0,0,0,My Life,0,0
814,Bone Thugs-n-Harmony,0,0,0,0,Murder One,0,0
813,Bone Thugs-n-Harmony,0,0,0,0,Mr. Ouija 2,0,0
812,Bone Thugs-n-Harmony,0,0,0,0,Mr. Bill Collector,0,0
811,Bone Thugs-n-Harmony,0,0,0,0,"Money, Money",0,0
810,Bone Thugs-n-Harmony,0,0,0,0,Mo' Thug,2,0
808,Bone Thugs-n-Harmony,0,0,0,0,Mo' Murda,0,0
767,Bone Thugs-n-Harmony,0,0,0,0,Crossroad,0,0
807,Bone Thugs-n-Harmony,0,0,0,0,Mind on Our Money,0,0
806,Bone Thugs-n-Harmony,0,0,0,0,Mind of a Souljah,0,0
805,Bone Thugs-n-Harmony,0,0,0,0,Meet Me in the Sky,0,0
804,Bone Thugs-n-Harmony,0,0,0,0,Me Killa,0,0
803,Bone Thugs-n-Harmony,0,0,0,0,Look into My Eyes,0,0
802,Bone Thugs-n-Harmony,0,0,0,0,Lil Love,0,0
816,Bone Thugs-n-Harmony,0,0,0,0,Nation of Thugs,0,0
817,Bone Thugs-n-Harmony,0,0,0,0,Neighborhood Slang,0,0
818,Bone Thugs-n-Harmony,0,0,0,0,Never Forget Me,0,0
819,Bone Thugs-n-Harmony,0,0,0,0,"No Shorts, No Losses",0,0
820,Bone Thugs-n-Harmony,0,0,0,0,No Way Out,0,0
821,Bone Thugs-n-Harmony,0,0,0,0,Not My Baby,0,0
822,Bone Thugs-n-Harmony,0,0,0,0,Not That Ni**a,0,0
823,Bone Thugs-n-Harmony,0,0,0,0,One Night Stand,0,0
824,Bone Thugs-n-Harmony,0,0,0,0,Only God Can Judge Me,0,0
825,Bone Thugs-n-Harmony,0,0,0,0,Order My Steps (Dear Lord),0,0
826,Bone Thugs-n-Harmony,0,0,0,0,Pay What They Owe,0,0
827,Bone Thugs-n-Harmony,0,0,0,0,"Pump, Pump",0,0
828,Bone Thugs-n-Harmony,0,0,0,0,Ready 4 War,0,0
829,Bone Thugs-n-Harmony,0,0,0,0,Ready for War,0,0
830,Bone Thugs-n-Harmony,0,0,0,0,Rebirth,0,0
831,Bone Thugs-n-Harmony,0,0,0,0,Remember Yesterday,0,0
832,Bone Thugs-n-Harmony,0,0,0,0,"Resurrection (Paper, Paper)",0,0
801,Bone Thugs-n-Harmony,0,0,0,0,Let the Law End,0,0
800,Bone Thugs-n-Harmony,0,0,0,0,Land of Tha Heartless,0,0
799,Bone Thugs-n-Harmony,0,0,0,0,It's Still Love,0,0
782,Bone Thugs-n-Harmony,0,0,0,0,Friends,0,0
768,Bone Thugs-n-Harmony,0,0,0,0,Da Introduction,0,0
769,Bone Thugs-n-Harmony,0,0,0,0,Die Die Die,0,0
770,Bone Thugs-n-Harmony,0,0,0,0,Don't Waste My Time,0,0
771,Bone Thugs-n-Harmony,0,0,0,0,Don't Worry,0,0
772,Bone Thugs-n-Harmony,0,0,0,0,Down '71 (The Getaway),0,0
773,Bone Thugs-n-Harmony,0,0,0,0,East 1999,0,0
774,Bone Thugs-n-Harmony,0,0,0,0,Ecstasy,0,0
775,Bone Thugs-n-Harmony,0,0,0,0,Eternal,0,0
776,Bone Thugs-n-Harmony,0,0,0,0,Everyday Thugs,0,0
777,Bone Thugs-n-Harmony,0,0,0,0,Everytime,0,0
778,Bone Thugs-n-Harmony,0,0,0,0,Evil Paradise,0,0
779,Bone Thugs-n-Harmony,0,0,0,0,Facts Don't Lie,0,0
780,Bone Thugs-n-Harmony,0,0,0,0,Family Tree,0,0
781,Bone Thugs-n-Harmony,0,0,0,0,Flow Motion,0,0
783,Bone Thugs-n-Harmony,0,0,0,0,Get Cha Thug On,0,0
798,Bone Thugs-n-Harmony,0,0,0,0,It's All Real,0,0
784,Bone Thugs-n-Harmony,0,0,0,0,Give Me Some Hydro,0,0
785,Bone Thugs-n-Harmony,0,0,0,0,Gone,0,0
786,Bone Thugs-n-Harmony,0,0,0,0,Guess Who's Back,0,0
787,Bone Thugs-n-Harmony,0,0,0,0,Gun Blast,0,0
788,Bone Thugs-n-Harmony,0,0,0,0,Handle the Vibe,0,0
789,Bone Thugs-n-Harmony,0,0,0,0,Hard Times,0,0
790,Bone Thugs-n-Harmony,0,0,0,0,Hatin Nation,0,0
791,Bone Thugs-n-Harmony,0,0,0,0,Home,0,0
792,Bone Thugs-n-Harmony,0,0,0,0,I Tried,0,0
793,Bone Thugs-n-Harmony,0,0,0,0,I'm Bone,0,0
794,Bone Thugs-n-Harmony,0,0,0,0,If I Could Teach the World,3,0
795,Bone Thugs-n-Harmony,0,0,0,0,If I Fall,0,0
796,Bone Thugs-n-Harmony,0,0,0,0,It's a Bone Thang,0,0
797,Bone Thugs-n-Harmony,0,0,0,0,It's All Mo' Thug,0,0
696,Blackalicious,0,0,0,0,4000 Miles,0,0
694,Biz Markie,0,0,3,0,What Comes Around Goes Around,0,0
834,Bone Thugs-n-Harmony,0,0,0,0,See Me Shine,0,0
600,Big Daddy Kane,0,0,0,0,Keep 'Em on the Floor,0,0
606,Big Daddy Kane,0,0,0,0,Lyrical Gymnastics,0,0
605,Big Daddy Kane,0,0,0,0,Looks Like a Job For...,0,0
604,Big Daddy Kane,0,0,0,0,Long Live the Kane,0,0
603,Big Daddy Kane,0,0,0,0,Let Yourself Go,0,0
602,Big Daddy Kane,0,0,0,0,Last Night Episode,0,0
601,Big Daddy Kane,0,0,0,0,La-La-Land,0,0
599,Big Daddy Kane,0,0,0,0,Just Rhymin' With Biz,0,0
591,Big Daddy Kane,0,0,0,0,Hold It Down,0,0
598,Big Daddy Kane,0,0,0,0,It's Hard Being the Kane,0,0
597,Big Daddy Kane,0,0,0,0,It's a Big Daddy Thing,0,0
596,Big Daddy Kane,0,0,0,0,In the PJ's,0,0
595,Big Daddy Kane,0,0,0,0,I'm Not Ashamed,0,0
594,Big Daddy Kane,0,0,0,0,I'll Take You There,0,0
593,Big Daddy Kane,0,0,0,0,I Get the Job Done,0,0
607,Big Daddy Kane,0,0,0,0,Mister Cee's Master Plan,0,0
608,Big Daddy Kane,0,0,0,0,Mortal Combat,0,0
609,Big Daddy Kane,0,0,0,0,Mr. Pitiful,0,0
610,Big Daddy Kane,0,0,0,0,Niggaz Never Learn,0,0
611,Big Daddy Kane,0,0,0,0,No Damn Good,0,0
612,Big Daddy Kane,0,0,0,0,On the Bugged Tip,0,0
613,Big Daddy Kane,0,0,0,0,On the Move,0,0
614,Big Daddy Kane,0,0,0,0,"Ooh, Aah, Nah-Nah-Nah",0,0
615,Big Daddy Kane,0,0,0,0,Pimpin' Ain't Easy,0,0
616,Big Daddy Kane,0,0,0,0,Prelude,0,0
617,Big Daddy Kane,0,0,0,0,Prince of Darkness,0,0
618,Big Daddy Kane,0,0,0,0,Put Your Weight on It,0,0
619,Big Daddy Kane,0,0,2,0,Rap Summary (Lean on Me),0,0
620,Big Daddy Kane,0,0,0,0,Raw '91,0,0
621,Big Daddy Kane,0,0,0,0,Raw,0,0
622,Big Daddy Kane,0,0,0,0,Rest in Peace,0,0
623,Big Daddy Kane,0,0,0,0,Set It Off,0,0
592,Big Daddy Kane,0,0,0,0,How U Get a Record Deal?,0,0
590,Big Daddy Kane,0,0,0,0,"Here Comes Kane, Scoob and Scrap",0,0
693,Biz Markie,0,0,0,0,Vapors,0,0
565,Big Daddy Kane,0,0,0,0,Ain't No Stoppin' Us Now,0,0
571,Big Daddy Kane,0,0,0,0,Calling Mr. Welfare,0,0
570,Big Daddy Kane,0,0,0,0,"Brother, Brother",0,0
569,Big Daddy Kane,0,0,0,0,"Brother Man, Brother Man",0,0
568,Big Daddy Kane,0,0,0,0,Big Daddy Vs. Dolemite,0,0
567,Big Daddy Kane,0,0,0,0,Another Victory,0,0
566,Big Daddy Kane,0,0,0,0,All of Me,0,0
564,Big Daddy Kane,0,0,0,0,Ain't No Half Steppin',0,0
589,Big Daddy Kane,0,0,0,0,Groove With It,0,0
563,Big Daddy Kane,0,0,0,0,2 da Good Tymz,0,0
562,Beastie Boys,0,0,0,0,What Comes Around,0,0
561,Beastie Boys,0,0,0,0,We Got The,0,0
560,Beastie Boys,0,0,2,0,Unite,0,0
559,Beastie Boys,0,0,0,0,Triple Trouble,0,0
558,Beastie Boys,0,0,0,0,Tough Guy,0,0
572,Big Daddy Kane,0,0,0,0,Cause I Can Do It Right,0,0
573,Big Daddy Kane,0,0,0,0,Change This Game Around,0,0
574,Big Daddy Kane,0,0,0,0,Children R the Future,0,0
575,Big Daddy Kane,0,0,0,0,Chocolate City,0,0
576,Big Daddy Kane,0,0,0,0,Come on Down,0,0
577,Big Daddy Kane,0,0,0,0,Daddy's Home,0,0
578,Big Daddy Kane,0,0,0,0,Dance With the Devil,0,0
579,Big Daddy Kane,0,0,0,0,Death Sentence,0,0
580,Big Daddy Kane,0,0,0,0,Definitely,0,0
581,Big Daddy Kane,0,0,0,0,Do U Really Know?,0,0
582,Big Daddy Kane,0,0,0,0,Don't Do It to Yourself,0,0
583,Big Daddy Kane,0,0,0,0,Down the Line,0,0
584,Big Daddy Kane,0,0,0,0,Entaprizin',0,0
585,Big Daddy Kane,0,0,0,0,Float,0,0
586,Big Daddy Kane,0,0,0,0,Get Down,0,0
587,Big Daddy Kane,0,0,0,0,Git Bizzy,0,0
588,Big Daddy Kane,0,0,0,0,Give It to Me,0,0
624,Big Daddy Kane,0,0,0,0,Sex According to the Prince of Darkness,0,0
625,Big Daddy Kane,0,0,0,0,Smooth Operator,0,0
626,Big Daddy Kane,0,0,0,0,Somebody's Been Sleeping in My Bed,0,0
669,Biz Markie,0,0,0,0,Let Me Turn You On,0,0
675,Biz Markie,0,0,0,0,Nobody Beats the Biz,0,0
674,Biz Markie,0,0,0,0,My Man Rich,0,0
673,Biz Markie,0,0,0,0,Mudd Foot,0,0
672,Biz Markie,0,0,0,0,Me Versus Me,0,0
671,Biz Markie,0,0,0,0,"Make the Music With Your Mouth, Biz",0,0
670,Biz Markie,0,0,0,0,Like a Dream,0,0
668,Biz Markie,0,0,0,0,Let Me See U Bounce,0,0
627,Big Daddy Kane,0,0,0,0,Stop Shammin',0,0
667,Biz Markie,0,0,0,0,Let Go My Eggo,0,0
666,Biz Markie,0,0,0,0,Kung Fu,0,0
665,Biz Markie,0,0,3,0,Just a Friend,0,0
664,Biz Markie,0,0,0,0,I'm Singin',0,0
663,Biz Markie,0,0,0,0,I Told You,0,0
662,Biz Markie,0,0,0,0,I Hear Music,0,0
676,Biz Markie,0,0,0,0,Not a Freak,0,0
677,Biz Markie,0,0,0,0,On and On,0,0
678,Biz Markie,0,0,0,0,Party to the Break-A-Day,0,0
679,Biz Markie,0,0,0,0,Pickin' Boogers,0,0
680,Biz Markie,0,0,0,0,Return of the Biz Dance,0,0
681,Biz Markie,0,0,0,0,Road Block,0,0
682,Biz Markie,0,0,0,0,Romeo and Juliet,0,0
683,Biz Markie,0,0,0,0,She's Not Just Another Woman (Monique),0,0
684,Biz Markie,0,0,0,0,Spring Again,0,0
